RegionID,SizeRank,RegionName,RegionType,StateName,Jan-96,Feb-96,Mar-96,Apr-96,May-96,Jun-96,Jul-96,Aug-96,Sep-96,Oct-96,Nov-96,Dec-96,Jan-97,Feb-97,Mar-97,Apr-97,May-97,Jun-97,Jul-97,Aug-97,Sep-97,Oct-97,Nov-97,Dec-97,Jan-98,Feb-98,Mar-98,Apr-98,May-98,Jun-98,Jul-98,Aug-98,Sep-98,Oct-98,Nov-98,Dec-98,Jan-99,Feb-99,Mar-99,Apr-99,May-99,Jun-99,Jul-99,Aug-99,Sep-99,Oct-99,Nov-99,Dec-99,Jan-00,Feb-00,Mar-00,Apr-00,May-00,Jun-00,Jul-00,Aug-00,Sep-00,Oct-00,Nov-00,Dec-00,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sep-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02,Apr-02,May-02,Jun-02,Jul-02,Aug-02,Sep-02,Oct-02,Nov-02,Dec-02,Jan-03,Feb-03,Mar-03,Apr-03,May-03,Jun-03,Jul-03,Aug-03,Sep-03,Oct-03,Nov-03,Dec-03,Jan-04,Feb-04,Mar-04,Apr-04,May-04,Jun-04,Jul-04,Aug-04,Sep-04,Oct-04,Nov-04,Dec-04,Jan-05,Feb-05,Mar-05,Apr-05,May-05,Jun-05,Jul-05,Aug-05,Sep-05,Oct-05,Nov-05,Dec-05,Jan-06,Feb-06,Mar-06,Apr-06,May-06,Jun-06,Jul-06,Aug-06,Sep-06,Oct-06,Nov-06,Dec-06,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20
395225,338,"Williamsport, PA",Msa,PA,74584,74519,74571,74635,74759,74870,74952,75065,75200,75392,75634,75864,75760,75687,75631,75955,76285,76640,77101,77544,77977,78333,78739,79229,80459,81808,83028,83510,83855,84224,84501,84807,85165,85613,85895,86097,85890,85650,85463,85571,85770,85995,86313,86625,86926,87170,87414,87669,87847,88166,88525,89053,89447,89818,90115,90480,90815,91183,91730,92360,93099,93511,93891,94182,94589,94913,95248,95575,95862,96133,96444,96747,97074,97452,97879,98339,98765,99286,99790,100232,100678,101079,101435,101807,102157,102579,102951,103307,103676,104009,104372,105029,105873,106933,107678,108385,108999,109786,110607,111496,112609,113772,115043,115831,116650,117415,118618,119680,120699,121695,122871,124081,125095,125930,126713,127391,127826,127821,127784,127841,128096,128433,128554,128781,128940,129376,129669,130074,130373,131017,131308,131677,132007,132372,132800,132991,133061,133041,132992,133305,133721,133985,134358,134771,135012,134873,134610,134306,134095,133674,133499,133227,132976,132748,132528,132217,131974,131807,131541,131284,130997,130831,130504,130057,129693,129357,129163,128998,128933,128976,129130,129276,129403,129495,129597,129673,129593,129531,129363,129176,128876,128566,128312,128128,128031,128000,127984,127993,128078,128195,128254,128237,128190,128131,128101,128157,128233,128285,128276,128325,128394,128441,128564,128761,129027,129209,129324,129270,129275,129288,129441,129525,129646,129749,129907,130056,130262,130668,131204,131778,132186,132540,132922,133380,133850,134277,134609,134893,135198,135566,135947,136544,137059,137694,138248,138933,139508,140067,140687,141474,142130,142460,142195,142642,143411,144413,144421,144171,144079,144316,144544,144600,144585,144666,144777,143331,142026,141112,142002,142847,143504,144029,144581,145309,146057,146910,148885,151142,152964,153234,153070,152971,153243,153510,154070,153946,153804,153598,153596,153976,154400,155356,156053,157568,159263,161907,163191,163390,162665,162319,162349,162243,162348,162856,163562,163723,163695,163056,163404,164993
394474,339,"Cleveland, TN",Msa,TN,78067,78232,78414,78814,79133,79412,79662,79948,80276,80800,81315,81898,82417,82931,83485,83793,84277,84695,85206,85633,86042,86132,86278,86306,86513,86730,86754,86930,87131,87574,87925,88228,88343,88435,88405,88546,88662,88774,88993,89360,89441,89420,89334,89474,89884,90533,91286,91641,91653,91690,91807,92042,92271,92545,93187,93838,94402,94598,94744,95261,96283,97182,97960,98210,98742,99162,99175,99081,98966,99255,99460,99530,99225,99116,98963,99302,99510,99846,100021,100175,100414,100822,101256,101640,102014,102329,102871,103281,103668,103895,104435,105037,105568,105650,105846,106190,106910,107495,107991,108440,108923,109549,109975,110412,110795,111559,112435,113180,113539,113945,114350,114873,115594,116334,117362,118226,119179,119927,120507,121224,122049,122934,123805,124599,125001,125426,125848,126664,127343,127907,128366,128751,129201,129755,130462,131217,132038,132579,132753,132747,132599,132545,132439,132505,133084,133707,133883,133180,132629,132404,132450,132042,131871,131696,131626,131121,129828,128325,127089,126895,126706,126147,125536,125185,124915,124575,123950,123695,123829,123975,124171,124097,124441,124986,125334,125532,125888,126529,127355,127913,127399,127326,126629,126406,124985,123640,122761,122552,121542,119459,118093,117232,117214,116036,115608,115371,115906,116319,116396,115911,116271,117777,118685,119034,120061,122003,123956,124487,124907,125463,126252,127540,128654,129724,130443,131141,131073,130940,130452,130565,130926,131437,131824,131695,131396,130968,130939,131291,131679,132416,133146,134373,135063,135648,136038,136509,136843,136871,136839,136544,136514,136187,136451,136780,137582,138100,138586,139115,139921,140823,141877,143128,144424,145305,145816,145786,145817,145996,146542,147487,148481,149878,151096,152367,152934,153778,154378,155351,156244,157549,159144,160263,161041,161161,161186,161263,161554,162239,162784,163551,164018,164325,164609,165142,166269,167493,168534,169345,170398,171575,172964,174172,175715,177249,178676,180172,181461,183043,184998,187234
395089,340,"Sheboygan, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137457,138418,138557,139004,139246,140014,141013,141859,142775,143588,144263,145083,145959,146495,147101,147958,148995,149430,149689,149938,150013,150060,150204,150360,150418,150150,150382,150867,151576,151960,151895,152023,152089,152206,152276,151999,151867,151941,152415,152481,152056,151436,151001,150691,150618,150820,151155,150981,150151,148356,146022,144108,142953,142659,142103,141069,138941,136138,133680,132662,132003,131466,130208,129051,127571,126089,125059,124275,124256,124393,123615,122350,120888,120300,120601,121077,121350,121450,121115,120939,120202,119665,119746,119028,118307,117028,115779,113967,112150,110012,108105,106423,105616,104739,103600,102594,101773,101024,100018,99033,98483,98614,99410,100002,99998,99940,100130,101727,103884,106136,108168,110689,112648,113719,113687,113341,113093,113150,113403,112708,111367,110531,110611,110721,111098,111671,112351,113364,114443,115540,116019,116279,116788,116930,116720,116184,115852,115864,116482,116889,117556,117806,119051,120241,121003,121309,121260,121956,122102,122470,122327,123072,124059,125353,126145,126851,128020,129009,130318,131051,132523,133945,135810,136929,137180,137306,137263,138051,139186,141344,143423,144721,145725,145896,146272,146212,146979,148052,149137,149742,150132,150625,151368,152319,152705,153346,153571,154897,155406,156114,156638,157795,158648,159030,159296,160018,161287,162884,164720,166138,168068,169808
394390,341,"Bismarck, ND",Msa,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148307,148313,147789,147643,147989,149100,150061,150992,152074,153315,154219,155006,155622,156744,158332,159805,160582,160904,161474,162109,162695,163207,164360,165668,167157,168005,169798,171368,173073,173709,174477,175512,176446,177240,177924,178895,180020,181055,181480,181437,181428,181796,182139,182115,182048,182171,182419,182282,181993,181669,181357,181228,181159,181076,180993,181183,181579,181852,181650,181481,181802,182381,183261,183820,184355,184706,185016,185251,185396,185657,186230,187155,187268,187350,187156,187685,188187,188862,189693,190666,191761,192859,194072,195187,196918,198653,200684,202617,204903,207429,210151,212528,214792,217100,219681,222400,224950,227624,230214,232634,234522,236368,237878,240118,242493,244822,246528,247800,249013,250188,251065,252092,253209,254483,255833,257153,258399,259656,260835,262227,263586,265063,266635,268161,269828,271101,271986,272454,272626,272544,272064,271565,271623,271194,271107,270439,269531,268587,267992,267239,266568,266330,267462,268441,268205,268583,268422,268787,268884,269412,269881,270197,270858,271348,271459,270966,271160,270425,270404,269925,270398,270251,270234,270397,269717,268800,267188,267012,267106,267284,266940,266991,267222,267925,268742,270062,271460,272389,272866,273077,273414,274374,275418,276408,277028,277668,278317,278674,279456,280893,283208,285311
394949,342,"Owensboro, KY",Msa,KY,69553,69752,69891,70223,70490,70779,71020,71289,71562,71847,72204,72578,72696,72728,72786,73067,73427,73763,74152,74480,74820,75185,75515,75830,76802,77804,78877,79290,79738,80136,80588,81055,81497,81867,82109,82341,82070,81904,81641,81968,82208,82529,82766,83070,83381,83712,84076,84436,84761,85086,85450,85772,86119,86414,86696,86913,87125,87381,87707,88123,88602,88911,89183,89340,89731,90120,90578,90897,91102,91219,91258,91311,91370,91488,91620,91857,91601,91264,90750,90681,90828,91065,91294,91338,91366,91454,91550,91781,92167,92721,93181,93389,93504,93583,93731,93880,93981,94069,94212,94013,93941,93704,93872,93847,93699,93548,93375,93430,93558,93675,93599,93526,93440,93474,93438,93589,93945,94280,94618,94738,94903,95038,95335,95811,96215,96631,96840,97069,97164,97295,97453,97657,97712,97799,97858,97879,98003,98086,98299,98385,98465,98488,98447,98406,98403,98369,98334,98244,98088,97873,97629,97512,97452,97456,97461,97469,97440,97370,97232,97071,96880,96683,96531,96341,96172,95991,95952,95946,96062,96066,96136,96223,96249,96316,96215,96104,95895,95694,95263,94851,94399,94259,94085,94001,93998,94004,94076,94155,94266,94356,94465,94561,94615,94604,94632,94646,94702,94747,94840,94913,95012,95103,95266,95399,95538,95555,95563,95537,95505,95462,95425,95382,95349,95340,95413,95517,95662,95880,96116,96361,96559,96811,97087,97461,97836,98208,98505,98787,99126,99440,99760,100047,100359,100689,100997,101394,101797,102239,102566,102921,103155,103511,103826,104277,104713,105161,105603,105773,105962,106142,106626,107138,107758,108360,109087,109716,110323,110800,111331,112002,112693,113401,114089,114776,115483,115923,116545,117094,117589,117779,117904,118226,118590,118956,119434,120074,121028,122147,122849,123488,123561,123673,123687,124004,124472,124781,125053,125633,126130,126619,127204,127975,129291,130840,132561,134011,135425,137093,138882,140502
394546,343,"Dunn, NC",Msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134329,134818,135276,136259,137234,138555,139829,140750,141622,142332,143225,143897,144929,146003,147007,147698,148545,149088,149476,150011,150436,151104,151633,152292,152706,153054,153604,154227,154439,154255,154359,154955,155681,156136,156216,156244,155664,155153,154618,154642,154858,154776,154589,154284,154131,153965,153774,154067,154540,154906,154662,153919,152672,152532,152111,151608,150407,150642,151190,151451,150486,149455,149174,149489,150244,150197,150222,150182,150406,148818,146857,144874,145447,146599,148156,148349,148417,148093,148153,148096,148021,147926,147595,147318,146120,144629,141395,139210,137306,137241,137302,137677,137878,137878,138386,138306,137696,136662,136995,137793,138386,137833,136637,135330,134815,136074,137348,139644,142242,145093,147061,147417,148046,148420,149477,150213,150594,149321,148136,146222,144923,143643,143401,143929,144215,144537,144569,144799,144942,145800,146469,147205,147402,147657,147593,147691,147649,148134,148195,148659,148864,149308,149682,150245,150841,151471,151831,152195,152578,152926,153818,154461,155338,155792,156398,156770,156716,156384,156449,156680,157361,157543,157668,157665,157386,156972,156358,156579,157745,159426,160848,162006,162891,164196,165082,165995,166988,168355,169801,170870,171595,172246,172891,173791,174801,175844,177249,178838,180564,182272,184122,186026
395237,344,"Wooster, OH",Msa,OH,104231,104455,104704,105120,105542,105831,106072,106425,106906,107543,107984,108507,108932,109317,109555,109812,110029,110391,110863,111198,111297,111092,111223,111270,111631,112067,112696,113335,113980,114624,115186,115697,116316,117045,117665,118219,118458,118649,118625,118653,118733,118935,119085,119217,119256,119389,119511,119681,119894,120129,120535,121096,121694,122098,122512,122903,123451,123895,124440,125213,126016,126682,127168,127483,127691,127908,128132,128599,128996,129528,129824,129971,130064,130309,130691,130989,131322,131539,131806,131881,132076,132243,132677,132997,133687,134265,134905,135278,135674,136251,136911,137442,137808,138028,138303,138821,138701,138762,138495,138945,139259,139645,139987,140540,141078,141708,142081,142159,142411,142371,142698,142744,143220,143645,144059,144341,144691,145086,145464,145847,146280,146804,147339,147766,146949,146059,145106,145127,144962,144743,144754,145049,145578,146335,147382,147732,149402,150765,152452,152394,152075,152095,152095,152132,151655,150557,148545,147456,146506,145473,144272,143397,143837,143086,142555,141433,140773,140175,139983,140096,139412,139275,138592,138907,138039,138104,137403,136824,136128,136123,136253,135770,135224,134533,134046,133214,132342,131767,130976,130131,129382,129272,129850,130161,130579,130671,130663,130775,131751,132076,133090,134468,135699,135136,133259,132285,131181,131508,132371,133182,132780,132649,132841,133208,132985,133665,134374,135400,137495,138197,137859,136997,136754,137029,136432,135561,134851,133861,133694,132388,130733,128868,128338,127835,128720,128997,130139,131037,132949,134964,136400,137778,138953,140604,141974,143449,143190,142677,142003,142159,142145,142332,142748,143335,143707,144059,144122,144483,145056,146073,146715,147151,146940,147003,147329,148455,149478,150295,150983,151796,152799,153691,154652,155576,156563,156742,156698,156504,157002,158082,159162,160022,160508,161016,161533,161910,162157,162489,162834,162841,163040,162982,163359,163594,163965,164704,165460,166347,167240,168559,170102,171890,173292,174744,176004,177591,179351,180960,182693,184553
394880,345,"Morristown, TN",Msa,TN,65698,65940,66185,66667,67122,67560,67997,68385,68720,69030,69373,69759,69821,69908,69999,70469,70871,71283,71613,72033,72475,72952,73450,73942,74973,75919,76757,76960,77305,77675,78147,78601,79156,79711,80112,80382,80552,80754,81078,81432,81790,82047,82374,82615,82795,82925,83024,83119,83036,83080,83206,83556,83885,84186,84445,84689,85009,85296,85783,86337,87060,87489,87790,87971,88147,88362,88553,88949,89294,89592,89662,89681,89672,89839,90031,90190,90308,90434,90329,90100,89860,89834,89855,89869,89733,89529,89427,89525,89756,89926,90447,90770,91091,91352,91787,92304,92804,93354,93694,93921,94068,94319,94468,94782,95159,95478,95644,95791,96106,96444,97079,97639,98384,99077,99788,100530,101169,101961,103040,104084,105014,105836,106439,107325,108008,108800,109529,110205,111128,111777,112041,112320,112614,113292,113758,114262,114555,114985,115379,115853,116011,116150,116406,116442,116646,116716,116564,116306,116204,116379,116408,116276,116450,116629,116797,116419,115743,114391,114805,115820,117117,117381,117133,117250,117058,117033,116994,118579,120305,122740,123020,121991,120478,119529,120003,119706,119602,119210,119072,117838,116560,115323,114849,114084,113823,113513,112921,112435,111534,111312,110855,110696,110589,110564,110645,111470,111458,111344,110681,110750,111106,110906,110700,110636,110220,109352,108418,108265,108652,109345,110771,112247,113897,115145,116220,116756,117732,119118,120656,121246,121657,121872,121137,119749,118306,118072,118329,118963,119581,119674,119748,119881,120650,121462,122389,123435,124531,124977,125194,125453,126044,127219,127890,128475,128272,128405,128816,129641,130429,131487,132565,133019,132806,132178,132402,133123,134103,134602,135277,135700,136054,136155,136151,136908,138110,139628,140396,140866,141595,142568,143065,143437,143612,143936,143998,144588,145346,146339,147527,148587,149397,150125,150917,152127,153783,155619,157111,157007,156452,155930,155861,155955,156129,156418,156913,157230,157359,157359,157830,159173
394734,346,"Kankakee, IL",Msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125887,127799,129164,132083,134161,135868,137953,141204,145657,150177,153395,155134,155851,156155,156804,157139,158275,159741,160287,158671,154922,151026,148849,148419,149147,149632,150195,150869,151636,151758,151749,151564,151409,150996,150697,150850,150960,150970,150214,149391,148392,148001,147340,147035,146761,146909,146596,145440,144124,142841,142028,141056,140006,138304,136813,135317,134410,133463,132867,132442,132191,131852,131639,131455,131350,131269,131227,131096,130696,130067,129391,128790,128247,127842,127230,126675,126092,125752,125454,125139,124909,124802,124724,124660,124535,124380,124350,124421,124563,124817,124964,125274,125174,125030,124714,124594,124624,124745,124871,124890,124897,124863,124905,124908,125076,125351,125734,126093,126706,127327,127880,128099,128352,128593,128872,129015,129307,129686,130220,130738,130311,129528,128678,128690,128743,128682,128591,128721,128763,128499,128069,127584,127503,127725,128161,128402,128533,128594,128695,128713,128781,128907,129081,129271,129722,130288,130813,131063,131231,131650,131867,132147,132491,133141,133836,134441,135169,135647,136329,136779,137607,138039,138859,139464,140100,140446,140883,141434,142056,142308,142818,143307,144126,144855,145419,145953,146217,146609,146820,147305,147625,148543,148988,149686,150005,150589,151187,151947,152931,153939,155080,156016
394423,347,"Brunswick, GA",Msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,105966,105665,106417,107469,109115,109776,111131,112079,113950,115436,117050,118629,119312,120921,121215,121985,122284,124278,125035,126284,126033,126338,126286,126514,128292,130020,132268,133511,133705,133347,133396,133617,134374,134916,136105,136613,136845,136486,136666,137004,137793,138875,139356,139822,139434,140125,139929,140542,140392,141111,141387,141809,142376,142964,143944,144667,145569,145544,145471,145193,145310,145851,146427,147037,147410,147592,148086,148208,149018,149967,151937,155092,158169,160252,160799,161252,161729,162221,162472,163074,163371,163875,163376,160832,158150,156640,157497,158547,159666,160694,161714,162375,163042,163690,164685,166454,168358,170087,171167,172383,173526,174837,176038,177505,178705,179751,180631,181725,182916,183742,184092,184124,184092,184386,184417,184424,184113,183883,183573,182873,181996,180940,180179,179475,178600,177464,176585,175791,175090,174199,173476,172769,171876,170725,169353,167822,166428,165300,164259,163085,161796,160552,159428,158421,157680,157223,156615,155939,155164,153656,151919,150124,148864,147782,146636,145688,144512,143185,142175,141447,140899,140433,139874,139522,139088,138647,138105,137546,137270,137133,136928,136631,136402,136480,136963,137442,137934,138331,138872,139360,139864,140446,141105,141780,142433,143212,143927,144647,145263,145981,146649,147293,147942,148629,149357,150090,150785,151440,152064,152724,153445,154090,154806,155599,156220,156799,157195,157953,158682,159303,159998,160655,161418,162211,163010,163835,164668,165551,166572,167123,167683,168383,168923,169440,169710,170283,170957,171513,172302,172962,173695,174407,175033,175978,177043,178324,179491,180344,181086,181623,182512,183556,184875,185910,187252,187618,187960,187832,188334,189003,189490,190850,191157,191543,191058,191593,192070,192839,192759,192814,192514,192767,193062,192928,193400,193867,194967,195593,196262,197246,199024,201053,203275,205259
394932,348,"Ogdensburg, NY",Msa,NY,43649,43564,43540,43401,43360,43294,43376,43354,43391,43408,43392,43365,43516,43846,44121,44272,44302,44441,44582,44695,44714,44614,44735,44917,44871,44642,44425,44530,44663,44730,44459,44524,44624,45024,45127,45194,45227,45250,45300,45365,45501,45664,45974,46220,46527,46779,47229,47673,48204,48649,49108,49443,49655,49853,50112,50334,50558,50721,50502,50320,50132,50446,50747,51132,51750,52408,53021,53359,53628,53865,54361,54888,55473,55933,56376,56832,57134,57433,57747,57938,58223,58450,59002,59453,59936,60335,60775,61205,61443,61704,61873,62234,62890,63701,64464,65004,65558,65866,65928,65888,66045,66264,66417,67211,67200,67117,66097,66102,66190,66761,67024,67445,68201,68785,69408,69355,69994,70747,72376,72608,72559,71776,72561,73277,73503,73814,74521,75650,76046,76119,75845,76527,77158,78189,78231,78269,78496,78589,78489,78015,78095,78510,79170,79295,79313,79200,78992,78633,78229,77864,77391,77036,76674,76118,75451,74857,74576,74291,73970,73598,73184,72809,72447,72086,71680,71394,71128,71008,70791,70648,70471,70412,70448,70629,70740,70695,70645,70540,70507,70332,70254,70109,70335,70634,71301,71668,71922,72055,71910,71854,71798,72066,72586,72862,73286,72977,72307,71194,70974,71110,71790,72090,72058,71736,70907,71013,70407,70677,70241,70846,70717,70932,70738,70850,71276,71920,72591,72445,72300,72655,73643,74325,74399,73891,73563,73373,73399,73225,73217,73187,73535,72881,72383,71688,71652,71615,71291,70915,70151,69770,69577,69813,69966,70120,70175,70311,70566,71050,71652,72369,73088,73471,73410,73266,73158,73019,72535,71927,71509,71068,70954,70347,70017,69422,69359,69021,68736,69178,70360,71809,72550,72854,72860,73120,73360,73974,74516,75218,75812,76103,76232,76275,76721,77366,77977,78015,78076,78156,78520,78699,78988,79175,79234,79304,79455,79729,80157,81048,81913,82691
395054,349,"San Angelo, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85288,85325,85372,85409,85436,85693,85901,86117,86058,86028,85847,85723,85804,86085,86440,86740,87145,87325,87577,87758,88001,88066,88397,88847,89353,89639,89815,90161,90452,90877,91572,92519,94097,96119,98168,100097,101525,102946,104529,106308,108256,109794,110946,112056,113300,114295,115262,115905,116645,117424,118151,118854,119134,119732,120345,121011,121251,121836,122202,122843,123302,123867,124181,124144,124075,124051,124464,125089,125688,125771,125697,125908,126800,127871,128857,129708,130822,131739,132383,132248,132129,132022,132648,132887,133242,133386,134017,134820,135746,136989,137928,138907,139759,140932,141960,143018,143383,144323,145265,146635,146851,146616,146246,146276,146268,146327,146500,146957,147894,147935,147998,147089,147221,147274,148049,148710,149533,150258,150926,151566,152276,153590,154952,157006
394857,350,"Michigan City, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117527,117358,117551,117717,118008,118167,118462,118898,119219,119439,119582,119816,119978,120292,120382,120690,120954,121425,121685,121756,121960,122225,122559,122690,122930,123332,123782,123990,123976,123895,123914,123948,124022,124189,124394,124710,124955,125134,125036,124906,124794,124771,124611,124405,124213,124109,124008,123845,123671,123408,123250,123062,122805,122421,122053,121784,121541,121264,121005,120904,120929,121086,121113,121126,121106,121228,121319,121346,121256,121044,120787,120466,120137,119787,119501,119302,119235,119166,119134,119052,119090,119163,119193,119154,119172,119245,119208,119146,119114,119183,119272,119418,119561,119731,119936,120175,120346,120459,120978,121548,122014,122025,121950,121927,122009,122201,122457,122689,122898,123126,123167,123491,123823,124329,124559,124842,125256,125713,126155,126532,126949,127248,127438,126684,125957,125521,126018,126414,126224,125729,125169,124837,124423,124122,123841,124184,124498,124742,124574,124464,124697,125036,125455,125847,126503,127306,128172,129065,129987,130886,131391,132046,132811,133943,134991,135875,136649,137409,138364,139232,140239,141049,142402,143018,143658,143957,144821,145863,146872,147769,148579,149067,149845,150555,151582,151722,151816,151464,151792,152023,152479,152893,153389,154299,155063,156134,156942,158940,161113,163936,166189
753890,351,"Holland, MI",Msa,MI,108423,108905,109332,110167,110918,111662,112391,113279,113979,114741,115323,116032,116700,117325,118072,118734,119388,119875,120386,120863,121543,122262,123002,123517,124099,124754,125316,125889,126575,127423,128241,128816,129580,130126,130997,131988,132872,133486,133912,134751,135832,137187,138525,139431,140050,140451,141079,141491,142176,143085,143930,144557,144659,144746,144833,145732,146489,147963,148751,149973,150762,151701,152977,153880,155022,155416,155925,156276,157154,157511,157967,158105,158541,158792,158879,159096,159271,159930,160540,160912,160982,161164,161823,162065,162241,162162,162577,162953,163494,164055,164642,165131,165519,165919,166045,166861,167703,168881,169419,170227,170948,171524,171939,172355,173050,173867,174669,175196,175496,175731,176115,176459,176892,177497,178050,178787,179064,179324,179489,180000,180741,181217,181533,181567,181657,181288,181303,181345,181892,181885,182055,181687,181374,181000,181182,181464,181584,180957,180298,179476,179183,178808,178367,177894,177561,176824,176330,175313,174513,175178,175850,176957,176176,176148,175810,175661,175265,175999,175218,174917,172939,171413,168738,166361,164740,163486,162054,160859,158425,156257,154584,153569,153955,153578,154254,153645,153432,152325,151497,150971,152222,152266,152108,150839,150179,149176,148097,147084,146359,145980,145779,144487,142674,141229,140434,139805,138942,138234,137667,137698,137962,138357,139068,140430,141549,143218,144839,147371,148698,150528,152097,154376,155757,156746,156895,157234,157698,158188,158162,158096,158867,159991,160562,160270,160156,160413,161386,162073,163339,163694,164777,164877,165261,165017,165600,166269,166849,167420,168022,168566,168585,169049,169469,170309,171031,171499,172333,173486,175415,177021,178357,179877,181134,182412,183200,184558,185699,187494,188204,188839,188686,189031,189142,189222,190081,191232,192620,193161,193948,194688,195895,196278,196612,196905,197847,198850,199521,200754,201861,202719,202915,202771,203282,204301,206097,207200,208340,209266,210598,211117,211920,213320,215283,217531,219367,221351,223020,225326,227503,230026
